symptom,protein
C0029089,9742
C0029089,4885
C0029089,50484
C0029089,4513
C0029089,26278
C0029089,9377
C0029089,1406
C0029089,4519
C0029089,92667
C0029089,8106
C0029089,7259
C0029089,7287
C0029089,5995
C0029089,10381
C0029089,10290
C0029089,6834
C0029089,4099
C0029089,6094
C0029089,1355
C0029089,4704
C0029089,7439
C0029089,4593
C0029089,1352
C0029089,6121
C0029089,10002
C0029089,6103
C0029089,4705
C0029089,9227
C0029089,4864
C0029089,23418
C0029089,56997
C0029089,5949
C0029089,26121
C0029089,1258
C0029089,9128
C0029089,3614
C0029089,762
C0029089,26160
C0029089,10939
C0029089,5428
C0029089,6100
C0029089,4535
C0029089,1890
C0029089,4724
C0029089,24148
C0029089,24
C0029089,4541
C0029089,8481
C0029089,8842
C0029089,56652
C0029089,10461
C0029089,7401
C0029089,6392
C0029089,6311
C0029089,617
C0029089,6017
C0029089,55605
C0029089,23020
C0029089,10479
C0029089,9129
C0029089,2979
C0029089,25794
C0029089,4514
C0029089,5148
C0029089,4728
C0029089,3420
C0029089,5961
C0029089,1145
C0029089,4976
C0029089,1134
C0029089,4901
C0029089,2629
C0029089,55572
C0029089,6314
C0029089,4540
C0029089,1140
C0005745,2303
C0005745,29123
C0005745,1621
C0005745,8831
C0005745,55605
C0005745,9427
C0005745,71
C0005745,8106
C0005745,5913
C0005745,1144
C0005745,10381
C0005745,7291
C0005745,401
C0005745,10939
C0005745,8292
C0005745,3508
C0005745,5428
C0005745,668
C0005745,1890
C0005745,1145
C0005745,4976
C0005745,84570
C0005745,7862
C0005745,89910
C0005745,4534
C0005745,1785
C0005745,4593
C0005745,84617
C0005745,6654
C0005745,79776
C0005745,285489
C0005745,6261
C0003123,4852
C0003123,90226
C0003123,885
C0003123,8797
C0003123,4512
C0003123,3557
C0003123,472
C0003123,27249
C0003123,595
C0003123,10560
C0003123,1394
C0003123,359
C0003123,4514
C0003123,1395
C0003123,2717
C0003123,4535
C0003123,3141
C0003123,5697
C0003123,25974
C0003123,3440
C0003123,3145
C0003123,4541
C0003123,26191
C0003123,950
C0003123,3558
C0003123,249
C0003123,2629
C0003123,3492
C0003123,4513
C0003123,383
C0003123,1392
C0003123,3553
C0003123,554
C0003123,7132
C0003123,4540
C0003123,3106
C0003123,4538
C0003123,6945
C0003123,7124
C0003123,3593
C0003123,3360
C0271097,7401
C0271097,92736
C0271097,10083
C0271097,26090
C0271097,10518
C0271097,4975
C0271097,119467
C0271097,1122
C0271097,7399
C0271097,64072
C0271097,84131
C0271097,79955
C0271097,124590
C0271097,83878
C0271097,257629
C0271097,84708
C0271097,2009
C0271097,4647
C0271097,11190
C0271097,84059
C0271097,2706
C0271097,5190
C0271097,6103
C0271097,25861
C0271097,9497
C2931205,7401
C2931205,10083
C2931205,92736
C2931205,26090
C2931205,10518
C2931205,4975
C2931205,119467
C2931205,1122
C2931205,7399
C2931205,64072
C2931205,84131
C2931205,79955
C2931205,124590
C2931205,257629
C2931205,83878
C2931205,84708
C2931205,2009
C2931205,4647
C2931205,11190
C2931205,84059
C2931205,2706
C2931205,5190
C2931205,6103
C2931205,25861
C2931205,9497
C1568248,7401
C1568248,10083
C1568248,92736
C1568248,26090
C1568248,10518
C1568248,4975
C1568248,119467
C1568248,1122
C1568248,7399
C1568248,64072
C1568248,84131
C1568248,79955
C1568248,124590
C1568248,83878
C1568248,257629
C1568248,84708
C1568248,2009
C1568248,4647
C1568248,11190
C1568248,84059
C1568248,2706
C1568248,5190
C1568248,6103
C1568248,25861
C1568248,9497
C1568249,7401
C1568249,10083
C1568249,92736
C1568249,26090
C1568249,10518
C1568249,4975
C1568249,119467
C1568249,1122
C1568249,7399
C1568249,64072
C1568249,84131
C1568249,79955
C1568249,257629
C1568249,124590
C1568249,83878
C1568249,84708
C1568249,2009
C1568249,4976
C1568249,4647
C1568249,11190
C1568249,2932
C1568249,84059
C1568249,2706
C1568249,5190
C1568249,6103
C1568249,25861
C1568249,9497
C0699731,7003
C0699731,486
C0699731,51379
C0699731,1806
C0699731,51755
C0699731,2899
C0699731,4154
C0699731,51439
C0699731,5687
C0699731,3691
C0699731,221037
C0699731,92703
C0699731,6571
C0699731,3064
C0699731,55624
C0699731,23347
C0699731,6560
C0699731,89790
C0699731,5621
C0699731,4179
C0699731,25957
C0699731,5064
C0699731,81494
C0699731,1236
C0699731,552
C0699731,64063
C0699731,126282
C0699731,23542
C0699731,5412
C0699731,7399
C0699731,7555
C0699731,54898
C0699731,23210
C0699731,92579
C0699731,2833
C0699731,348995
C0699731,567
C0699731,27344
C0699731,8560
C0699731,9443
C0699731,2197
C0699731,25953
C0699731,9354
C0699731,3439
C0699731,54566
C0699731,6091
C0699731,1317
C0699731,27107
C0699731,56833
C0699731,5586
C0699731,9358
C0699731,9525
C0699731,4780
C0699731,117195
C0699731,10559
C0699731,7414
C0699731,611
C0699731,6369
C0699731,10401
C0699731,355
C0699731,23230
C0699731,10308
C0699731,3212
C0699731,6249
C0699731,23452
C0699731,84620
C0699731,3459
C0699731,7270
C0699731,9958
C0699731,5608
C0699731,317703
C0699731,7140
C0699731,27148
C0699731,5349
C0699731,1814
C0699731,1027
C0699731,29933
C0699731,85360
C0699731,26231
C0699731,54851
C0699731,9211
C0699731,55655
C0699731,8074
C0699731,54407
C0699731,3619
C0699731,10434
C0699731,472
C0699731,6490
C0699731,23732
C0699731,10743
C0699731,6726
C0699731,51567
C0699731,84933
C0699731,57092
C0699731,53916
C0699731,9262
C0699731,631
C0699731,23253
C0699731,2332
C0699731,51719
C0699731,8424
C0699731,91833
C0699731,5079
C0699731,2309
C0699731,3207
C0699731,79949
C0699731,6665
C0699731,5763
C0699731,6299
C0699731,25902
C0699731,4129
C0699731,51510
C0699731,3759
C0699731,170679
C0699731,112476
C0699731,7707
C0699731,23411
C0699731,114885
C0699731,1179
C0699731,11342
C0699731,10728
C0699731,28954
C0699731,3091
C0699731,55679
C0699731,90933
C0699731,3270
C0699731,55754
C0699731,64137
C0699731,5494
C0699731,57545
C0699731,10915
C0699731,120
C0699731,10135
C0699731,25816
C0699731,3930
C0699731,27314
C0699731,10846
C0699731,1974
C0699731,1352
C0699731,23229
C0699731,3755
C0699731,64077
C0699731,9721
C0699731,79666
C0699731,9254
C0699731,1413
C0699731,55218
C0699731,10959
C0699731,22941
C0699731,5727
C0699731,3363
C0699731,901
C0699731,2745
C0699731,64710
C0699731,9584
C0699731,23515
C0699731,3780
C0699731,867
C0699731,55972
C0699731,8763
C0699731,240
C0699731,8874
C0699731,7323
C0699731,2646
C0699731,1237
C0699731,7112
C0699731,10691
C0699731,11168
C0699731,85285
C0699731,140609
C0699731,80758
C0699731,79760
C0699731,51087
C0699731,9941
C0699731,5286
C0699731,64423
C0699731,5310
C0699731,7324
C0699731,51659
C0699731,9344
C0699731,952
C0699731,6398
C0699731,474344
C0699731,79917
C0699731,9743
C0699731,26063
C0699731,171586
C0699731,1813
C0699731,5573
C0699731,5629
C0699731,3792
C0699731,10499
C0699731,1601
C0699731,1825
C0699731,5450
C0699731,4051
C0699731,55270
C0699731,2028
C0699731,64976
C0699731,10954
C0699731,57338
C0699731,5596
C0699731,221154
C0699731,3741
C0699731,58517
C0699731,10923
C0699731,80032
C0699731,829
C0699731,2931
C0699731,64864
C0699731,57572
C0699731,9118
C0699731,50628
C0699731,7352
C0699731,57162
C0699731,23275
C0699731,5216
C0699731,1087
C0699731,84173
C0699731,3692
C0699731,54662
C0699731,23167
C0699731,8887
C0699731,4643
C0699731,7080
C0699731,5552
C0699731,5908
C0699731,4603
C0699731,57721
C0699731,8534
C0699731,23220
C0699731,25983
C0699731,55023
C0699731,10418
C0699731,7072
C0699731,91298
C0699731,55629
C0699731,111
C0699731,2953
C0699731,55657
C0699731,55233
C0699731,11317
C0699731,91752
C0699731,9836
C0699731,51125
C0699731,55788
C0699731,6845
C0699731,1915
C0699731,102
C0699731,8754
C0699731,7351
C0699731,29110
C0699731,5500
C0699731,23596
C0699731,29062
C0699731,11251
C0699731,203069
C0699731,79955
C0699731,4637
C0699731,2123
C0699731,6908
C0699731,6875
C0699731,9141
C0699731,1962
C0699731,54756
C0699731,5426
C0699731,147991
C0699731,9689
C0699731,57124
C0699731,5921
C0699731,6879
C0699731,1939
C0699731,108
C0699731,54437
C0699731,10990
C0699731,79058
C0699731,10587
C0699731,1306
C0699731,29979
C0699731,167227
C0699731,2512
C0699731,10550
C0699731,26268
C0699731,22916
C0699731,85025
C0699731,23369
C0699731,732
C0699731,55031
C0699731,84561
C0699731,9610
C0699731,51014
C0699731,2740
C0699731,5690
C0086132,120892
C0086132,2194
C0086132,7421
C0086132,6817
C0086132,1543
C0086132,1545
C0086132,60482
C0086132,7076
C0086132,8871
C0086132,551
C0086132,5054
C0086132,2332
C0086132,163
C0086132,1432
C0086132,344148
C0086132,1576
C0086132,4318
C0086132,3439
C0086132,7040
C0086132,1636
C0086132,1588
C0086132,10587
C0086132,140902
C0086132,10060
C0086132,3454
C0086132,79953
C0086132,3586
C0086132,1610
C0020505,4221
C0020505,4692
C0020505,5443
C0020505,26580
C0020505,4160
C0020505,5663
C0020505,8924
C0020505,6492
C0020505,3953
C0020505,6519
C0020505,6524
C0020505,3952
C0020505,5122
C0020505,2896
C0020505,2778
C0020505,10555
C0020505,1646
C0020505,4137
C0020505,7681
C0020505,9581
C0020505,54551
C0020505,25970
C0020505,6638
C0020505,4915
C0013491,5023
C0013491,7454
C0013491,3861
C0013491,5566
C0013491,540
C0013491,1130
C0013491,7456
C0013491,50940
C0013491,861
C0013491,6916
C0013491,5345
C0013491,2162
C0013491,715
C0013491,2147
C0013491,1278
C0013491,2177
C0013491,7042
C0013491,8985
C0013491,3673
C0013491,9509
C0013491,7148
C0013491,2165
C0013491,54790
C0013491,5167
C0013491,23218
C0013491,22852
C0013491,2623
C0013491,4627
C0013491,4088
C0013491,1290
C0013491,3852
C0013491,9101
C0013491,3257
C0013491,2175
C0013491,4352
C0013491,54453
C0013491,11234
C0013491,5573
C0013491,1277
C0013491,11107
C0013491,2176
C0013491,7450
C0013491,368
C0013491,5351
C0013491,546
C0013491,2157
C0013491,3690
C0013491,2811
C0013491,5328
C0013491,5339
C0013491,2778
C0013491,950
C0013491,2120
C0013491,538
C0013491,2629
C0013491,2153
C0013491,3674
C0013491,8328
C0013491,51206
C0013491,9049
C0013491,3717
C0013491,3039
C0013491,3040
C0013491,2677
C0013491,2178
C0013491,1289
C0013491,1281
C0023012,3897
C0023012,1806
C0023012,55084
C0023012,6678
C0023012,1120
C0023012,2314
C0023012,4983
C0023012,2628
C0023012,10806
C0023012,55149
C0023012,10075
C0023012,2903
C0023012,7054
C0023012,27086
C0023012,9131
C0023012,1200
C0023012,6197
C0023012,10771
C0023012,2334
C0023012,3766
C0023012,23592
C0023012,549
C0023012,5354
C0023012,9496
C0023012,24140
C0023012,54551
C0023012,6638
C0023012,23522
C0023012,175
C0023012,26277
C0023012,23096
C0023012,9343
C0023012,158
C0023012,10982
C0023012,7337
C0023012,7436
C0023012,8242
C0023012,4212
C0023012,6899
C0023012,10743
C0023012,2593
C0023012,8398
C0023012,5189
C0023012,6660
C0023012,10262
C0023012,1356
C0023012,26503
C0023012,2260
C0023012,10128
C0023012,23314
C0023012,7068
C0023012,585
C0023012,1807
C0023012,23040
C0023012,8195
C0023012,2055
C0023012,5728
C0023012,7915
C0023012,867
C0023012,4297
C0023012,5063
C0023012,4692
C0023012,1741
C0023012,443
C0023012,23203
C0023012,7518
C0023012,26580
C0023012,4208
C0023012,8091
C0023012,6492
C0023012,26160
C0023012,54941
C0023012,4763
C0023012,6535
C0023012,54888
C0023012,5230
C0023012,5573
C0023012,2218
C0023012,2582
C0023012,3028
C0023012,501
C0023012,4204
C0023012,2146
C0023012,50814
C0023012,10159
C0023012,2033
C0023012,3480
C0023012,7681
C0023012,25970
C0023012,25836
C0023012,132
C0023012,5295
C0023012,10717
C0023012,1605
C0023012,582
C0023012,35
C0023012,55526
C0023012,8924
C0023012,5144
C0023012,2316
C0023012,25942
C0023012,55209
C0023012,23261
C0023012,8575
C0023012,5831
C0023012,1387
C0023012,695
C0023012,6909
C0023012,7253
C0023012,10157
C0023012,23545
C0023012,6712
C0023015,613
C0023015,3897
C0023015,23435
C0023015,56034
C0023015,8831
C0023015,2521
C0023015,93986
C0023015,9211
C0023015,5340
C0023015,11179
C0023015,2903
C0023015,9856
C0023015,5663
C0023015,23583
C0023015,84572
C0023015,203228
C0023015,27086
C0023015,5046
C0023015,152518
C0023015,79853
C0023015,29110
C0023015,255239
C0023015,80790
C0023015,51172
C0023015,8878
C0023015,1813
C0023015,84700
C0023015,64222
C0023015,7442
C0023015,1399
C0023015,2896
C0023015,4204
C0023015,9289
C0023015,26047
C0023015,5327
C0023015,4137
C0023015,5594
C0023015,25970
C0023015,9958
C0023015,875
C0023015,23394
C0023015,348
C0023015,9914
C0973461,6239
C0973461,773
C0973461,7290
C0973461,7415
C0973461,6899
C0973461,2812
C0973461,10743
C0973461,2903
C0973461,25978
C0973461,5663
C0973461,54209
C0973461,1312
C0973461,8878
C0973461,546
C0973461,2896
C0973461,4204
C0973461,477
C0973461,9632
C0973461,4137
C0973461,4952
C0973461,421
C0973461,412
C0233565,23317
C0233565,5805
C0233565,1436
C0233565,6311
C0233565,25793
C0233565,3064
C0233565,54902
C0233565,5159
C0233565,5621
C0233565,8867
C0233565,11315
C0233565,9096
C0233565,8398
C0233565,2332
C0233565,55532
C0233565,5155
C0233565,6575
C0233565,6531
C0233565,5428
C0233565,6908
C0233565,4929
C0233565,8575
C0233565,11152
C0233565,6622
C0233565,478
C0233565,9829
C0233565,10159
C0233565,9627
C0233565,2512
C0233565,4137
C0233565,4287
C0233565,1639
C0039070,775
C0039070,3762
C0039070,5664
C0039070,6331
C0039070,801
C0039070,1824
C0039070,783
C0039070,5663
C0039070,5318
C0039070,23171
C0039070,845
C0039070,6262
C0039070,54941
C0039070,3759
C0039070,287
C0039070,3784
C0039070,6640
C0039070,10345
C0039070,54795
C0039070,3757
C0039070,9992
C0039070,3753
C0039070,3728
C0040822,135
C0040822,779
C0040822,25793
C0040822,6571
C0040822,767
C0040822,7054
C0040822,5621
C0040822,1593
C0040822,6531
C0040822,55532
C0040822,4758
C0040822,427
C0040822,11152
C0040822,9533
C0040822,7138
C0040822,5053
C0040822,23592
C0040822,2074
C0040822,23230
C0040822,5354
C0040822,1861
C0040822,4137
C0040822,7466
C0040822,3208
C0040822,1639
C0040822,4221
C0040822,23317
C0040822,5805
C0040822,472
C0040822,5828
C0040822,8398
C0040822,8910
C0040822,2705
C0040822,8722
C0040822,1356
C0040822,7167
C0040822,2556
C0040822,26608
C0040822,5092
C0040822,6900
C0040822,10128
C0040822,3736
C0040822,55157
C0040822,1161
C0040822,538
C0040822,6335
C0040822,2911
C0040822,6334
C0040822,8450
C0040822,4001
C0040822,1678
C0040822,2969
C0040822,2566
C0040822,540
C0040822,55630
C0040822,8813
C0040822,54902
C0040822,5159
C0040822,26580
C0040822,11093
C0040822,29887
C0040822,151
C0040822,8091
C0040822,54840
C0040822,6872
C0040822,2006
C0040822,4860
C0040822,23556
C0040822,5155
C0040822,6575
C0040822,9569
C0040822,6927
C0040822,1813
C0040822,1186
C0040822,7276
C0040822,8600
C0040822,4204
C0040822,5860
C0040822,3746
C0040822,6324
C0040822,7200
C0040822,3350
C0040822,3172
C0040822,2643
C0040822,54968
C0040822,10312
C0040822,1130
C0040822,9031
C0040822,5982
C0040822,6697
C0040822,8867
C0040822,1565
C0040822,6323
C0040822,3984
C0040822,9445
C0040822,2554
C0040822,103
C0040822,367
C0040822,25974
C0040822,6326
C0040822,1132
C0040822,9829
C0040822,154
C0040822,7461
C0040822,9570
C0040822,2512
C0040822,43
C0040822,10102
C0040822,6812
C0040822,3737
C0234376,5290
C0234376,7436
C0234376,26090
C0234376,2937
C0234376,6548
C0234376,8398
C0234376,207
C0234376,2332
C0234376,9445
C0234376,55703
C0234376,6908
C0234376,3766
C0234376,10908
C0234376,9150
C0234376,2395
C0234376,5521
C0234376,6342
C0234376,950
C0234376,22
C0234376,5728
C0234376,6712
C0003578,4867
C0003578,686
C0003578,27077
C0003578,2741
C0003578,5096
C0003578,2773
C0003578,2752
C0003578,1376
C0003578,5621
C0003578,7259
C0003578,10243
C0003578,1892
C0003578,23090
C0003578,6662
C0003578,1509
C0003578,54941
C0003578,9786
C0003578,1410
C0003578,667
C0003578,21
C0003578,9731
C0003578,5830
C0003578,590
C0003578,2203
C0003578,1103
C0003578,5105
C0003578,4703
C0003578,5332
C0003578,11019
C0003578,23322
C0003578,4204
C0003578,51524
C0003578,5194
C0003578,3329
C0003578,249
C0003578,2629
C0003578,6439
C0003578,54806
C0003578,9152
C0003578,54903
C0003578,3977
C0003578,23247
C0003578,3350
C0003578,5095
C0003578,51259
C3714756,2299
C3714756,11043
C3714756,5582
C3714756,2317
C3714756,4722
C3714756,7994
C3714756,767
C3714756,7528
C3714756,10084
C3714756,4163
C3714756,2937
C3714756,5900
C3714756,2627
C3714756,7015
C3714756,2186
C3714756,24137
C3714756,6948
C3714756,4644
C3714756,7432
C3714756,6197
C3714756,1593
C3714756,2334
C3714756,4337
C3714756,51761
C3714756,1317
C3714756,85358
C3714756,6295
C3714756,1259
C3714756,55280
C3714756,1013
C3714756,6833
C3714756,54187
C3714756,5193
C3714756,6638
C3714756,9487
C3714756,2072
C3714756,55250
C3714756,4613
C3714756,6855
C3714756,6598
C3714756,9990
C3714756,8492
C3714756,11132
C3714756,594
C3714756,23096
C3714756,8022
C3714756,23636
C3714756,5888
C3714756,9524
C3714756,9401
C3714756,7436
C3714756,8242
C3714756,22854
C3714756,10295
C3714756,9343
C3714756,6748
C3714756,10743
C3714756,55215
C3714756,28952
C3714756,84274
C3714756,54716
C3714756,2904
C3714756,7552
C3714756,23384
C3714756,242
C3714756,7991
C3714756,23090
C3714756,11020
C3714756,5076
C3714756,1804
C3714756,6390
C3714756,593
C3714756,6509
C3714756,2260
C3714756,5830
C3714756,3251
C3714756,8139
C3714756,9759
C3714756,23314
C3714756,51119
C3714756,79042
C3714756,1807
C3714756,142
C3714756,6628
C3714756,477
C3714756,23426
C3714756,23040
C3714756,8260
C3714756,1352
C3714756,157680
C3714756,6496
C3714756,7915
C3714756,3679
C3714756,4125
C3714756,55180
C3714756,79644
C3714756,5723
C3714756,9227
C3714756,3054
C3714756,1741
C3714756,540
C3714756,23418
C3714756,51067
C3714756,275
C3714756,26121
C3714756,26580
C3714756,1788
C3714756,4208
C3714756,191
C3714756,7227
C3714756,3631
C3714756,10716
C3714756,359
C3714756,3614
C3714756,5073
C3714756,1340
C3714756,2006
C3714756,55315
C3714756,5160
C3714756,3073
C3714756,4094
C3714756,23556
C3714756,54941
C3714756,5048
C3714756,10459
C3714756,9569
C3714756,5625
C3714756,2175
C3714756,6927
C3714756,5605
C3714756,10256
C3714756,131669
C3714756,7516
C3714756,6448
C3714756,3028
C3714756,4647
C3714756,8642
C3714756,1859
C3714756,24
C3714756,4914
C3714756,60
C3714756,3480
C3714756,50814
C3714756,1855
C3714756,51741
C3714756,4893
C3714756,4598
C3714756,26053
C3714756,9939
C3714756,23126
C3714756,10973
C3714756,25836
C3714756,7507
C3714756,3476
C3714756,11141
C3714756,54499
C3714756,7401
C3714756,617
C3714756,6017
C3714756,54808
C3714756,5982
C3714756,8050
C3714756,23020
C3714756,57231
C3714756,3748
C3714756,5080
C3714756,6697
C3714756,6323
C3714756,10483
C3714756,8239
C3714756,207
C3714756,673
C3714756,492
C3714756,8214
C3714756,2071
C3714756,9786
C3714756,2554
C3714756,5148
C3714756,8942
C3714756,8575
C3714756,84879
C3714756,56623
C3714756,2068
C3714756,55651
C3714756,8086
C3714756,54805
C3714756,4901
C3714756,56270
C3714756,55572
C3714756,25782
C3714756,8573
C3714756,3425
C3714756,9993
C3714756,1373
C3714756,410
C3714756,5290
C3714756,1120
C3714756,2313
C3714756,7275
C3714756,6101
C3714756,55624
C3714756,10806
C3714756,583
C3714756,8092
C3714756,79738
C3714756,27086
C3714756,1174
C3714756,3190
C3714756,760
C3714756,8036
C3714756,7319
C3714756,51750
C3714756,4117
C3714756,6389
C3714756,3766
C3714756,4758
C3714756,4751
C3714756,5813
C3714756,5053
C3714756,9968
C3714756,55212
C3714756,5631
C3714756,224
C3714756,2074
C3714756,7249
C3714756,2562
C3714756,9742
C3714756,5354
C3714756,4126
C3714756,50484
C3714756,51085
C3714756,54551
C3714756,7466
C3714756,23247
C3714756,5449
C3714756,51132
C3714756,26277
C3714756,7337
C3714756,10585
C3714756,2263
C3714756,2348
C3714756,6899
C3714756,5116
C3714756,796
C3714756,2483
C3714756,4548
C3714756,7287
C3714756,8398
C3714756,3339
C3714756,2073
C3714756,815
C3714756,10472
C3714756,6664
C3714756,26040
C3714756,6834
C3714756,29089
C3714756,6094
C3714756,1355
C3714756,5325
C3714756,6608
C3714756,9640
C3714756,7809
C3714756,8929
C3714756,2902
C3714756,64220
C3714756,585
C3714756,5476
C3714756,7439
C3714756,1183
C3714756,701
C3714756,6334
C3714756,7737
C3714756,3033
C3714756,3758
C3714756,80781
C3714756,5538
C3714756,2571
C3714756,3785
C3714756,22941
C3714756,3000
C3714756,116115
C3714756,5518
C3714756,2664
C3714756,7248
C3714756,5009
C3714756,4864
C3714756,26227
C3714756,6000
C3714756,1139
C3714756,51057
C3714756,23203
C3714756,23312
C3714756,9342
C3714756,10847
C3714756,6873
C3714756,4920
C3714756,1641
C3714756,7546
C3714756,9128
C3714756,55505
C3714756,23036
C3714756,10166
C3714756,54585
C3714756,3767
C3714756,55684
C3714756,5604
C3714756,6100
C3714756,5091
C3714756,23503
C3714756,50964
C3714756,5230
C3714756,55148
C3714756,2776
C3714756,4668
C3714756,54856
C3714756,10908
C3714756,9439
C3714756,1933
C3714756,2582
C3714756,10564
C3714756,9150
C3714756,4724
C3714756,2720
C3714756,890
C3714756,229
C3714756,24148
C3714756,23189
C3714756,857
C3714756,29926
C3714756,51360
C3714756,2033
C3714756,54487
C3714756,58538
C3714756,4952
C3714756,5594
C3714756,4909
C3714756,1763
C3714756,54806
C3714756,7200
C3714756,1917
C3714756,1756
C3714756,5095
C3714756,3172
C3714756,132
C3714756,10461
C3714756,51204
C3714756,2821
C3714756,2194
C3714756,51574
C3714756,5927
C3714756,2799
C3714756,5096
C3714756,55596
C3714756,9031
C3714756,5528
C3714756,6392
C3714756,2592
C3714756,1130
C3714756,2188
C3714756,10577
C3714756,8517
C3714756,3149
C3714756,9129
C3714756,26123
C3714756,4784
C3714756,374654
C3714756,9923
C3714756,5144
C3714756,2517
C3714756,5925
C3714756,55209
C3714756,1106
C3714756,1736
C3714756,288
C3714756,10293
C3714756,3420
C3714756,5961
C3714756,2990
C3714756,6528
C3714756,8820
C3714756,25974
C3714756,27125
C3714756,283989
C3714756,2563
C3714756,2710
C3714756,1911
C3714756,54757
C3714756,2653
C3714756,7253
C3714756,5602
C3714756,10157
C3714756,23474
C3714756,29954
C3714756,55131
C3714756,3737
C3714756,2632
C3714756,51259
C3714756,1281
C3714756,147372
C3714756,1806
C3714756,3897
C3714756,29123
C3714756,22866
C3714756,2314
C3714756,3479
C3714756,4983
C3714756,286
C3714756,7443
C3714756,22978
C3714756,10733
C3714756,9702
C3714756,3340
C3714756,10075
C3714756,11005
C3714756,9897
C3714756,81704
C3714756,27241
C3714756,7399
C3714756,4683
C3714756,1947
C3714756,6663
C3714756,10771
C3714756,3981
C3714756,10413
C3714756,4810
C3714756,55690
C3714756,10210
C3714756,6792
C3714756,1759
C3714756,11152
C3714756,23568
C3714756,7102
C3714756,9451
C3714756,51524
C3714756,10555
C3714756,10129
C3714756,113246
C3714756,383
C3714756,24140
C3714756,627
C3714756,9215
C3714756,27229
C3714756,23522
C3714756,9179
C3714756,6557
C3714756,9758
C3714756,175
C3714756,6491
C3714756,2182
C3714756,284217
C3714756,6597
C3714756,27077
C3714756,4212
C3714756,10083
C3714756,8085
C3714756,5995
C3714756,2332
C3714756,27245
C3714756,54101
C3714756,6660
C3714756,2187
C3714756,5119
C3714756,8243
C3714756,112476
C3714756,5373
C3714756,10715
C3714756,22907
C3714756,8443
C3714756,9731
C3714756,22930
C3714756,5932
C3714756,9791
C3714756,4704
C3714756,23431
C3714756,546
C3714756,1161
C3714756,7403
C3714756,27235
C3714756,816
C3714756,57282
C3714756,351
C3714756,554
C3714756,429
C3714756,8195
C3714756,5190
C3714756,2782
C3714756,2055
C3714756,6121
C3714756,51305
C3714756,5727
C3714756,186
C3714756,412
C3714756,8777
C3714756,54704
C3714756,4297
C3714756,773
C3714756,51651
C3714756,51128
C3714756,545
C3714756,2645
C3714756,5889
C3714756,953
C3714756,2189
C3714756,5949
C3714756,7518
C3714756,1258
C3714756,7704
C3714756,5238
C3714756,2177
C3714756,10522
C3714756,762
C3714756,4860
C3714756,26160
C3714756,4763
C3714756,1717
C3714756,6898
C3714756,54888
C3714756,2218
C3714756,6513
C3714756,26005
C3714756,38
C3714756,7038
C3714756,8738
C3714756,10159
C3714756,6469
C3714756,26047
C3714756,6611
C3714756,1663
C3714756,25970
C3714756,3908
C3714756,6023
C3714756,23443
C3714756,9126
C3714756,3954
C3714756,116442
C3714756,6341
C3714756,8831
C3714756,124512
C3714756,10518
C3714756,8913
C3714756,1605
C3714756,8867
C3714756,1062
C3714756,9901
C3714756,2892
C3714756,2138
C3714756,3265
C3714756,2316
C3714756,2623
C3714756,10752
C3714756,23133
C3714756,2353
C3714756,8671
C3714756,2176
C3714756,22954
C3714756,4976
C3714756,23259
C3714756,10664
C3714756,2731
C3714756,10111
C3714756,7461
C3714756,6905
C3714756,84668
C3714756,65084
C3714756,10297
C3714756,2261
C3714756,324
C3714756,675
C3714756,23545
C3714756,2178
C3714756,10225
C3714756,22868
C3714756,5077
C3714756,2702
C3714756,445
C3714756,2628
C3714756,5818
C3714756,27249
C3714756,7054
C3714756,2703
C3714756,51715
C3714756,2304
C3714756,6010
C3714756,6391
C3714756,1499
C3714756,1203
C3714756,2697
C3714756,1798
C3714756,435
C3714756,27089
C3714756,23325
C3714756,4695
C3714756,6102
C3714756,10682
C3714756,10594
C3714756,9131
C3714756,2746
C3714756,5648
C3714756,55703
C3714756,3708
C3714756,1282
C3714756,427
C3714756,5145
C3714756,1629
C3714756,9533
C3714756,23135
C3714756,49855
C3714756,80185
C3714756,5158
C3714756,835
C3714756,699
C3714756,7592
C3714756,23152
C3714756,26278
C3714756,50506
C3714756,3039
C3714756,1406
C3714756,158
C3714756,11133
C3714756,8289
C3714756,6605
C3714756,5832
C3714756,9711
C3714756,55825
C3714756,5828
C3714756,27185
C3714756,9723
C3714756,6925
C3714756,8514
C3714756,2245
C3714756,2593
C3714756,84735
C3714756,2898
C3714756,55275
C3714756,4669
C3714756,284403
C3714756,1727
C3714756,55636
C3714756,6299
C3714756,26503
C3714756,26608
C3714756,3845
C3714756,8659
C3714756,1591
C3714756,10134
C3714756,1778
C3714756,1187
C3714756,51633
C3714756,26137
C3714756,55120
C3714756,54880
C3714756,23389
C3714756,6609
C3714756,1021
C3714756,396
C3714756,538
C3714756,2911
C3714756,2972
C3714756,875
C3714756,5728
C3714756,8450
C3714756,6309
C3714756,257
C3714756,10002
C3714756,11160
C3714756,6103
C3714756,2969
C3714756,4705
C3714756,3694
C3714756,2290
C3714756,613
C3714756,5063
C3714756,9459
C3714756,443
C3714756,11253
C3714756,51124
C3714756,151
C3714756,10466
C3714756,84320
C3714756,4036
C3714756,10000
C3714756,3703
C3714756,55621
C3714756,5626
C3714756,6535
C3714756,1789
C3714756,5573
C3714756,1399
C3714756,1654
C3714756,23322
C3714756,501
C3714756,9184
C3714756,4204
C3714756,2146
C3714756,2778
C3714756,5860
